longitud,latitud,nombre
-6.357505,39.493844,63
-6.357505,39.49379,64
-6.357504,39.493734,65
-6.357502,39.493679,66
-6.3575,39.493623,67
-6.357497,39.493573,68
-6.357496,39.493514,69
-6.358813,39.493652,7
-6.357419,39.493962,7
-6.357418,39.493908,71
-6.357416,39.493852,72
-6.357417,39.493799,73
-6.357415,39.49374,74
-6.357413,39.493688,75
-6.35741,39.493633,76
-6.357408,39.493579,77
-6.357405,39.493524,78
-6.358812,39.493597,8
-6.358809,39.493546,9
-6.374702,39.465634,1
-6.377132,39.480316,1
-6.377305,39.480304,12
-6.37748,39.480292,14
-6.377324,39.480051,17
-6.376438,39.480366,2
-6.37818,39.479971,21
-6.376581,39.480101,3
-6.376609,39.480352,4
-6.376759,39.480088,5
-6.376784,39.480339,6
-6.376882,39.480081,7
-6.376954,39.48033,8
-6.377157,39.480061,9
-6.370823,39.483625,1
-6.372651,39.486141,11
-6.372641,39.486256,13
-6.372637,39.486289,15
-6.372626,39.486404,17
-6.372605,39.48662,19
-6.372597,39.486723,21
-6.372593,39.486763,23
-6.372585,39.486877,25
-6.372563,39.487087,27
-6.372554,39.4872,29
-6.372703,39.485574,3
-6.372549,39.48724,31
-6.372539,39.487349,33
-6.372522,39.487558,35
-6.37251,39.48767,37
-6.372508,39.487706,39
-6.372496,39.487827,41
-6.372697,39.485644,5
-6.372319,39.486264,6
-6.372691,39.485711,7
-6.372677,39.485792,9
-6.369398,39.487991,1
-6.369374,39.488322,11
-6.369355,39.488516,13
-6.36935,39.488588,15
-6.369346,39.488647,17
-6.36934,39.488703,19
-6.369132,39.489109,2
-6.369338,39.488766,21
-6.369326,39.48884,23
-6.369307,39.489036,25
-6.369303,39.489107,27
-6.369298,39.489163,29
-6.369395,39.488069,3
-6.36929,39.489228,31
-6.369283,39.489288,33
-6.369274,39.489357,35
-6.369119,39.489283,4
-6.369389,39.488127,5
-6.369386,39.488188,7
-6.369383,39.488251,9
-6.368916,39.485934,1
-6.368314,39.488603,1
-6.368874,39.486394,11
-6.368269,39.488998,12
-6.368866,39.486477,13
-6.368861,39.486536,15
-6.368856,39.486599,17
-6.368848,39.486679,19
-6.36858,39.485975,2
-6.368831,39.486862,21
-6.368824,39.486947,23
-6.368818,39.487009,25
-6.368811,39.48708,27
-6.368805,39.487146,29
-6.368909,39.486006,3
-6.368786,39.487339,31
-6.368779,39.48742,33
-6.368774,39.487484,35
-6.368767,39.487544,37
-6.36876,39.487617,39
-6.36854,39.486502,4
-6.368902,39.486073,5
-6.368489,39.487019,6
-6.368898,39.486128,7
-6.368372,39.488229,8
-6.368893,39.486193,9
-6.371952,39.489139,1
-6.371676,39.489029,1
-6.370992,39.489084,11
-6.3716,39.489024,12
-6.370924,39.489079,13
-6.371523,39.489021,14
-6.370851,39.489075,15
-6.37145,39.489017,16
-6.370056,39.489033,17
-6.371369,39.489011,18
-6.370008,39.489031,19
-6.371832,39.489133,1A
-6.37198,39.489046,2
-6.371294,39.489007,2
-6.369903,39.489025,21
-6.37122,39.489004,22
-6.369856,39.489023,23
-6.371148,39.489,24
-6.369753,39.489018,25
-6.371075,39.488995,26
-6.369706,39.489016,27
-6.371001,39.488992,28
-6.369601,39.489011,29
-6.370906,39.488986,3
-6.368792,39.488966,31
-6.370085,39.488942,32
-6.370013,39.488938,34
-6.369933,39.488934,36
-6.369859,39.48893,38
-6.371898,39.489042,4
-6.36978,39.488926,4
-6.36971,39.488923,42
-6.36963,39.488918,44
-6.368997,39.488882,46
-6.368774,39.48887,48
-6.371824,39.489037,6
-6.371744,39.489033,8
-6.371074,39.489089,9
-6.370228,39.487376,1
-6.369918,39.48727,1
-6.369827,39.487357,11
-6.369837,39.487266,12
-6.369739,39.487353,13
-6.369756,39.487262,14
-6.369658,39.487347,15
-6.369679,39.487257,16
-6.369574,39.487344,17
-6.36959,39.487253,18
-6.369493,39.487338,19
-6.370242,39.487288,2
-6.369503,39.487248,2
-6.369412,39.487334,21
-6.369423,39.487243,22
-6.369328,39.48733,23
-6.369339,39.487239,24
-6.369242,39.487324,25
-6.369257,39.487235,26
-6.369164,39.487321,27
-6.369182,39.487231,28
-6.36908,39.487316,29
-6.370151,39.487374,3
-6.369092,39.487226,3
-6.370161,39.487285,4
-6.370067,39.48737,5
-6.37008,39.48728,6
-6.369981,39.487366,7
-6.369995,39.487275,8
-6.369904,39.487362,9
-6.368243,39.484121,1
-6.368056,39.484052,2
-6.36801,39.484335,3
-6.367806,39.484259,4
-6.36776,39.484542,5
-6.367596,39.484436,6
-6.367582,39.48469,7
-6.367414,39.484582,8
-6.369286,39.485052,1
-6.369014,39.485281,11
-6.368904,39.485373,13
-6.369035,39.48511,2
-6.36922,39.48511,3
-6.369168,39.485152,5
-6.369114,39.485198,7
-6.369065,39.485243,9
-6.36841,39.484713,1
-6.36837,39.484588,4
-6.37036,39.485946,1
-6.37197,39.485877,1
-6.369952,39.48593,11
-6.371876,39.485873,12
-6.36987,39.485925,13
-6.371799,39.485869,14
-6.369788,39.485919,15
-6.371716,39.485863,16
-6.369707,39.485915,17
-6.371643,39.48586,18
-6.369626,39.485912,19
-6.372273,39.485892,2
-6.371565,39.485858,2
-6.369539,39.485907,21
-6.370557,39.485804,22
-6.369461,39.485901,23
-6.37049,39.485797,24
-6.369382,39.485898,25
-6.370407,39.485795,26
-6.369302,39.485892,27
-6.370337,39.485791,28
-6.369224,39.485888,29
-6.370275,39.485944,3
-6.37026,39.485786,3
-6.370186,39.485782,32
-6.370112,39.485778,34
-6.370028,39.485773,36
-6.36996,39.485768,38
-6.372205,39.485891,4
-6.369888,39.485765,4
-6.369809,39.48576,42
-6.369735,39.485756,44
-6.369656,39.485753,46
-6.369579,39.485746,48
-6.370191,39.48594,5
-6.369502,39.485742,5
-6.369423,39.485738,52
-6.369349,39.485735,54
-6.36927,39.48573,56
-6.369194,39.485725,58
-6.372128,39.485886,6
-6.369113,39.48572,6
-6.369045,39.485714,62
-6.368976,39.48571,64
-6.368898,39.485705,66
-6.370121,39.485938,7
-6.372055,39.485883,8
-6.370029,39.485935,9
-6.370809,39.486139,1
-6.370622,39.486301,1
-6.37072,39.48709,11
-6.370601,39.486512,12
-6.37071,39.487228,13
-6.370595,39.486584,14
-6.370696,39.487362,15
-6.370592,39.486642,16
-6.370675,39.487616,17
-6.370583,39.486707,18
-6.37063,39.488088,19
-6.37065,39.486035,2
-6.370579,39.486779,2
-6.370627,39.488134,21
-6.370557,39.486979,22
-6.370623,39.488196,23
-6.370551,39.487053,24
-6.370619,39.488249,25
-6.370545,39.487115,26
-6.370615,39.488308,27
-6.370541,39.487181,28
-6.370605,39.488372,29
-6.3708,39.486248,3
-6.370531,39.487253,3
-6.370587,39.488608,31
-6.370519,39.487451,32
-6.370579,39.488659,33
-6.370509,39.487528,34
-6.370575,39.488718,35
-6.370504,39.487593,36
-6.370569,39.488777,37
-6.370499,39.487649,38
-6.370564,39.488827,39
-6.370642,39.486099,4
-6.370493,39.487718,4
-6.370561,39.488884,41
-6.370459,39.488078,42
-6.370538,39.489121,43
-6.370454,39.488137,44
-6.370533,39.489173,45
-6.370447,39.488197,46
-6.370527,39.489236,47
-6.370443,39.488251,48
-6.370519,39.489294,49
-6.37078,39.486457,5
-6.370439,39.488312,5
-6.370517,39.489354,51
-6.370431,39.488373,52
-6.370513,39.489409,53
-6.370412,39.488604,54
-6.37049,39.489649,55
-6.370408,39.48866,56
-6.370482,39.489746,57
-6.370401,39.48872,58
-6.370638,39.486164,6
-6.370397,39.488778,6
-6.370391,39.488835,62
-6.370383,39.4889,64
-6.370364,39.489109,66
-6.37036,39.48918,68
-6.370769,39.486557,7
-6.370355,39.489238,7
-6.370349,39.489297,72
-6.370346,39.489354,74
-6.370336,39.489422,76
-6.370635,39.486231,8
-6.370736,39.486912,9
-6.37202,39.488614,1
-6.371721,39.488507,1
-6.371633,39.488595,11
-6.371646,39.488504,12
-6.371561,39.488591,13
-6.37157,39.4885,14
-6.371485,39.488587,15
-6.371493,39.488495,16
-6.371413,39.488584,17
-6.371418,39.488491,18
-6.371336,39.48858,19
-6.372029,39.488528,2
-6.371343,39.488487,2
-6.371261,39.488576,21
-6.371268,39.488485,22
-6.371183,39.48857,23
-6.371191,39.488479,24
-6.371109,39.488566,25
-6.371122,39.488474,26
-6.371039,39.488564,27
-6.371048,39.488471,28
-6.370939,39.488558,29
-6.371933,39.48861,3
-6.370953,39.488466,3
-6.370123,39.488512,31
-6.370139,39.488422,32
-6.370042,39.488507,33
-6.370067,39.488419,34
-6.369973,39.488505,35
-6.369988,39.488413,36
-6.369897,39.4885,37
-6.369918,39.48841,38
-6.369815,39.488496,39
-6.371939,39.488521,4
-6.369829,39.488406,4
-6.369746,39.488494,41
-6.369759,39.488402,42
-6.369666,39.488487,43
-6.369681,39.488398,44
-6.371857,39.488609,5
-6.37187,39.488516,6
-6.371789,39.488604,7
-6.371796,39.488511,8
-6.371707,39.4886,9
-6.371715,39.489264,1
-6.371044,39.489519,1
-6.371681,39.489574,11
-6.370964,39.489515,12
-6.371609,39.489641,13
-6.370888,39.489511,14
-6.371485,39.489634,15
-6.370809,39.489506,16
-6.371444,39.489631,17
-6.370011,39.489463,18
-6.371318,39.489626,19
-6.369978,39.489462,2
-6.371272,39.489623,21
-6.369862,39.489456,22
-6.371158,39.489616,23
-6.369823,39.489453,24
-6.371109,39.489614,25
-6.369709,39.489447,26
-6.370996,39.489606,27
-6.36967,39.489445,28
-6.370949,39.489605,29
-6.371713,39.489295,3
-6.369558,39.489439,3
-6.370825,39.489597,31
-6.370777,39.489594,33
-6.370666,39.489591,35
-6.370271,39.489571,39
-6.370218,39.489568,41
-6.370112,39.489562,43
-6.370066,39.48956,45
-6.369943,39.489553,47
-6.36989,39.489549,49
-6.371709,39.489383,5
-6.369785,39.489544,51
-6.369742,39.489542,53
-6.369635,39.489537,55
-6.369592,39.489534,57
-6.369485,39.489528,59
-6.369432,39.489526,61
-6.369333,39.48952,63
-6.369287,39.489518,65
-6.36919,39.489511,67
-6.369148,39.489509,69
-6.371703,39.489422,7
-6.369056,39.489502,71
-6.371698,39.489512,9
-6.369708,39.484973,1
-6.369766,39.485014,12
-6.369823,39.485053,14
-6.369882,39.485094,16
-6.369932,39.485133,18
-6.36903,39.484487,2
-6.369988,39.48517,2
-6.370047,39.485212,22
-6.370101,39.485253,24
-6.370161,39.485294,26
-6.370214,39.48533,28
-6.370271,39.485372,3
-6.370392,39.485456,32
-6.369192,39.484599,4
-6.36958,39.484878,6
-6.369652,39.484934,8
-6.370318,39.486435,1
-6.370002,39.486326,1
-6.369908,39.486414,11
-6.369918,39.486322,12
-6.369825,39.486407,13
-6.369837,39.486317,14
-6.369744,39.486403,15
-6.369754,39.486313,16
-6.369665,39.4864,17
-6.369675,39.486308,18
-6.369577,39.486394,19
-6.370331,39.486346,2
-6.369583,39.486303,2
-6.369498,39.48639,21
-6.369506,39.4863,22
-6.369416,39.486385,23
-6.369427,39.486296,24
-6.369333,39.486382,25
-6.369343,39.48629,26
-6.369252,39.486377,27
-6.36926,39.486286,28
-6.369171,39.486372,29
-6.370236,39.48643,3
-6.369181,39.486282,3
-6.370249,39.48634,4
-6.370152,39.486425,5
-6.370168,39.486336,6
-6.370072,39.486421,7
-6.370087,39.486331,8
-6.369989,39.486417,9
-6.370277,39.486906,1
-6.369957,39.486799,1
-6.369861,39.486885,11
-6.369877,39.486794,12
-6.369785,39.486881,13
-6.369793,39.486789,14
-6.369703,39.486876,15
-6.369714,39.486786,16
-6.369628,39.486872,17
-6.36963,39.48678,18
-6.369538,39.486867,19
-6.370287,39.486816,2
-6.369547,39.486776,2
-6.369457,39.486862,21
-6.369467,39.486772,22
-6.369374,39.486858,23
-6.369387,39.486768,24
-6.369289,39.486854,25
-6.369309,39.486763,26
-6.36921,39.48685,27
-6.369218,39.486758,28
-6.369129,39.486847,29
-6.370194,39.486903,3
-6.36914,39.486754,3
-6.370203,39.486811,4
-6.370113,39.486899,5
-6.370131,39.486807,6
-6.370036,39.486895,7
-6.370038,39.486803,8
-6.36995,39.48689,9
-6.374646,39.466327,1
-6.373774,39.464741,1
-6.373742,39.464602,12
-6.373332,39.46421,14
-6.373224,39.464179,16
-6.373093,39.464169,18
-6.374741,39.466144,2
-6.372829,39.463978,2
-6.372438,39.46367,22
-6.372326,39.463558,24
-6.371825,39.462993,26
-6.374548,39.46622,3
-6.374187,39.465566,4
-6.373877,39.465134,6
-6.373746,39.464867,8
-6.369023,39.488542,2
-6.368888,39.488537,4
-6.369058,39.488169,2
-6.368919,39.488164,4
-6.35058,39.475038,1
-6.350308,39.475026,3
-6.350101,39.475018,5
-6.349862,39.475008,7
-6.374145,39.46504,1
-6.374311,39.465163,2
-6.372814,39.463738,1
-6.372986,39.463823,2
-6.373017,39.463626,3
-6.372415,39.463253,2
-6.372554,39.463178,4
-6.366225,39.465255,1
-6.366391,39.465071,1
-6.3664,39.465038,12
-6.366405,39.464979,14
-6.366505,39.465756,2
-6.36643,39.46553,4
-6.366364,39.465322,6
-6.366383,39.465128,8
-6.366948,39.46493,1
-6.366659,39.464786,2
-6.366654,39.464917,3
-6.36564,39.463906,1
-6.366738,39.465989,2
-6.366944,39.465947,2A
-6.366478,39.463276,1
-6.402762,39.470504,25
-6.402884,39.470617,27
-6.403017,39.470745,29
-6.403135,39.470864,31
-6.403251,39.470966,33
-6.403346,39.471069,35
-6.357741,39.497334,1
-6.357771,39.497617,1
-6.357851,39.497637,11
-6.357796,39.497681,12
-6.357874,39.497697,13
-6.35782,39.497748,14
-6.357895,39.497758,15
-6.357844,39.497813,16
-6.357919,39.497816,17
-6.357868,39.497879,18
-6.357942,39.497877,19
-6.357676,39.497357,2
-6.357894,39.497944,2
-6.357962,39.497938,21
-6.357917,39.498008,22
-6.357944,39.498075,24
-6.357965,39.49814,26
-6.357762,39.497392,3
-6.3577,39.497421,4
-6.357785,39.497452,5
-6.357725,39.497486,6
-6.357806,39.497513,7
-6.35775,39.49755,8
-6.35783,39.497575,9
-6.405551,39.470341,16
-6.405653,39.470427,18
-6.401484,39.468537,2
-6.405697,39.470458,2
-6.405794,39.470536,22
-6.405835,39.470569,24
-6.405936,39.470646,26
-6.405973,39.470678,28
-6.406079,39.470757,3
-6.406113,39.470787,32
-6.406216,39.470866,34
-6.406258,39.470899,36
-6.406361,39.470975,38
-6.406401,39.471007,4
-6.406502,39.471098,42
-6.400598,39.468971,1
-6.40271,39.469432,15
-6.403537,39.469838,21
-6.403677,39.469927,23
-6.40385,39.470049,25
-6.404027,39.470181,27
-6.404203,39.470325,29
-6.400876,39.468987,3
-6.404348,39.470463,31
-6.40137,39.46905,5
-6.401746,39.469122,7
-6.401577,39.470936,1
-6.401765,39.471115,3
-6.401937,39.471299,5
-6.402131,39.471474,7
-6.402316,39.471657,9
-6.404183,39.471046,1
-6.404368,39.470932,12
-6.405076,39.470491,14
-6.403047,39.471751,2
-6.403121,39.471707,4
-6.403184,39.471665,6
-6.403242,39.471631,8
-6.403032,39.471215,1
-6.402841,39.471334,3
-6.402646,39.471459,5
-6.402461,39.470685,1
-6.402307,39.470837,3
-6.402148,39.470988,5
-6.403964,39.472656,1
-6.406262,39.47149,11
-6.404024,39.472623,3
-6.404091,39.472582,5
-6.404162,39.472545,7
-6.405209,39.472023,9
-6.402742,39.472065,1
-6.403481,39.472776,11
-6.4029,39.472221,3
-6.403049,39.472365,5
-6.403187,39.472498,7
-6.40333,39.472633,9
-6.403716,39.471469,1
-6.403742,39.471642,1
-6.404495,39.472174,11
-6.403787,39.471684,12
-6.403829,39.471723,14
-6.403871,39.471762,16
-6.403915,39.471804,18
-6.403572,39.471484,2
-6.403958,39.471843,2
-6.404,39.471881,22
-6.404078,39.471955,24
-6.40412,39.471998,26
-6.404163,39.472036,28
-6.403878,39.471609,3
-6.404207,39.472077,3
-6.404249,39.472117,32
-6.404293,39.472157,34
-6.404339,39.472198,36
-6.40438,39.472238,38
-6.403613,39.471522,4
-6.404422,39.472278,4
-6.404477,39.472328,42
-6.404031,39.471747,5
-6.403655,39.471561,6
-6.404182,39.471887,7
-6.403697,39.471602,8
-6.404337,39.472032,9
-6.404742,39.470868,1
-6.404933,39.471194,1
-6.405199,39.471288,11
-6.404989,39.471245,12
-6.405292,39.471367,13
-6.405046,39.471294,14
-6.40538,39.471451,15
-6.405103,39.47135,16
-6.405471,39.471536,17
-6.405159,39.471402,18
-6.405563,39.471619,19
-6.404704,39.470981,2
-6.405215,39.471453,2
-6.405272,39.471504,22
-6.40533,39.471559,24
-6.405385,39.471611,26
-6.405442,39.471664,28
-6.404837,39.470948,3
-6.405494,39.471711,3
-6.404757,39.471033,4
-6.404926,39.471031,5
-6.404816,39.471083,6
-6.405017,39.471116,7
-6.404873,39.47114,8
-6.405107,39.471198,9
-6.375294,39.481918,1
-6.372825,39.480873,11
-6.372741,39.480841,13
-6.372663,39.48081,15
-6.37258,39.480777,17
-6.372491,39.480746,19
-6.372411,39.480715,21
-6.372325,39.480682,23
-6.372241,39.480648,25
-6.372161,39.480617,27
-6.372074,39.480583,29
-6.371996,39.480551,31
-6.371908,39.480521,33
-6.371825,39.480486,35
-6.371746,39.480454,37
-6.371658,39.48042,39
-6.371578,39.480389,41
-6.371492,39.480356,43
-6.371399,39.48033,45
-6.374268,39.481386,5
-6.372591,39.481226,12
-6.372522,39.48118,14
-6.372451,39.481132,16
-6.372376,39.481085,18
-6.372306,39.481041,2
-6.372223,39.481,22
-6.372138,39.480968,24
-6.372058,39.480936,26
-6.371976,39.480903,28
-6.371889,39.48087,3
-6.371805,39.480837,32
-6.371723,39.480804,34
-6.37164,39.480772,36
-6.371559,39.480739,38
-6.371474,39.480707,4
-6.371392,39.480674,42
-6.371308,39.480643,44
-6.371225,39.480601,46
-6.374611,39.481704,2
-6.373828,39.481574,1
-6.373783,39.481414,2
-6.358906,39.496145,2
-6.358938,39.496138,4
-6.359034,39.496118,6
-6.356388,39.496563,1
-6.357986,39.497085,11
-6.356444,39.496731,3
-6.356563,39.496894,5
-6.356764,39.497061,7
-6.357194,39.497216,9
-6.338439,39.473394,1
-6.339095,39.472405,3
-6.33942,39.471966,5
-6.341136,39.469408,7
-6.372815,39.453916,1
-6.372643,39.453681,11
-6.372608,39.453632,13
-6.372581,39.453588,15
-6.372548,39.453541,17
-6.372516,39.453489,19
-6.372487,39.453437,21
-6.372456,39.453387,23
-6.372405,39.453321,25
-6.372779,39.453873,3
-6.372744,39.453826,5
-6.372707,39.453776,7
-6.372672,39.453727,9
-6.372594,39.450858,14
-6.371913,39.449655,18
-6.371135,39.44828,22
-6.373534,39.452835,3
-6.372144,39.452015,1
-6.372459,39.451909,11
-6.372526,39.451886,13
-6.372679,39.452169,14
-6.372596,39.451863,15
-6.372743,39.452147,16
-6.372657,39.451841,17
-6.372807,39.452125,18
-6.37272,39.451821,19
-6.372871,39.452103,2
-6.372782,39.4518,21
-6.372934,39.452082,22
-6.372849,39.451778,23
-6.372998,39.45206,24
-6.373351,39.451837,26
-6.373736,39.451571,27
-6.373773,39.451691,28
-6.372202,39.451996,3
-6.37227,39.451973,5
-6.37233,39.451954,7
-6.372399,39.45193,9
-6.373378,39.447719,5
-6.371022,39.450036,1
-6.371448,39.450255,1
-6.371335,39.449933,11
-6.371497,39.450238,12
-6.371399,39.449911,13
-6.371581,39.450209,14
-6.371467,39.449888,15
-6.371647,39.450187,16
-6.371532,39.449864,17
-6.371713,39.450164,18
-6.371591,39.449844,19
-6.371202,39.450341,2
-6.371775,39.450142,2
-6.371656,39.449821,21
-6.371838,39.45012,22
-6.371717,39.449801,23
-6.371903,39.450098,24
-6.372621,39.44959,29
-6.371084,39.450019,3
-6.372692,39.449735,3
-6.373414,39.449308,31
-6.374233,39.449027,33
-6.371242,39.450327,4
-6.371146,39.449996,5
-6.37133,39.450297,6
-6.371207,39.449975,7
-6.371365,39.450285,8
-6.371275,39.449953,9
-6.374928,39.453153,1
-6.374174,39.451813,11
-6.374096,39.451673,13
-6.374338,39.451619,14
-6.373917,39.451375,15
-6.373835,39.451221,17
-6.373717,39.451018,19
-6.373438,39.450536,21
-6.37276,39.449331,25
-6.372668,39.449173,27
-6.372627,39.449097,29
-6.374826,39.452976,3
-6.372454,39.448306,3
-6.372438,39.448756,31
-6.372255,39.447958,32
-6.372343,39.448594,33
-6.37225,39.448435,35
-6.372081,39.448127,37
-6.372009,39.447995,39
-6.371939,39.447871,41
-6.374478,39.452361,5
-6.374742,39.452339,6
-6.374306,39.452057,7
-6.374237,39.451939,9
-6.370855,39.447585,2
-6.416968,39.489695,1
-6.419074,39.489387,1
-6.421469,39.488598,11
-6.42015,39.489127,12
-6.422228,39.488409,13
-6.42136,39.488835,14
-6.422611,39.488525,16
-6.422862,39.48846,18
-6.416327,39.490058,2
-6.423108,39.488436,2
-6.417413,39.489586,3
-6.417182,39.489851,4
-6.419784,39.488998,5
-6.418069,39.48964,6
-6.420523,39.488821,7
-6.418456,39.489539,8
-6.421009,39.488698,9
-6.417557,39.486648,1
-6.416942,39.487052,1
-6.418979,39.4863,11
-6.417562,39.486895,12
-6.419336,39.486213,13
-6.418044,39.486779,14
-6.420029,39.486043,15
-6.419489,39.48643,16
-6.420214,39.485958,17
-6.419742,39.486371,18
-6.420392,39.485913,19
-6.416613,39.486892,1A
-6.414884,39.487569,2
-6.418374,39.486994,2
-6.420439,39.486193,2
-6.420598,39.485879,21
-6.420828,39.486099,22
-6.420812,39.485817,23
-6.421815,39.485862,24
-6.421249,39.485719,25
-6.422323,39.485737,26
-6.421823,39.485579,27
-6.422043,39.485523,29
-6.418017,39.48653,3
-6.418563,39.486967,3
-6.422281,39.485515,31
-6.42291,39.485405,33
-6.423163,39.485349,35
-6.423456,39.485274,37
-6.423705,39.485214,39
-6.415935,39.487324,4
-6.418436,39.487158,4
-6.418282,39.486466,5
-6.416168,39.487263,6
-6.418356,39.486448,7
-6.416683,39.487121,8
-6.41856,39.486399,9
-6.414195,39.486143,1
-6.416306,39.485636,11
-6.419015,39.485173,12
-6.416959,39.485473,13
-6.419579,39.485027,14
-6.417172,39.48542,15
-6.419767,39.484982,16
-6.417394,39.485367,17
-6.420319,39.484851,18
-6.417854,39.485257,19
-6.417086,39.485649,2
-6.420797,39.484748,2
-6.418107,39.485195,21
-6.418333,39.485139,23
-6.418514,39.485096,25
-6.42104,39.48469,26
-6.418898,39.485032,27
-6.421269,39.484634,28
-6.419569,39.484856,29
-6.414401,39.486093,3
-6.421454,39.484587,3
-6.419884,39.484784,31
-6.421639,39.484543,32
-6.420116,39.484729,33
-6.421845,39.484493,34
-6.420267,39.484692,35
-6.420403,39.48466,37
-6.420536,39.484623,39
-6.417188,39.485622,4
-6.422914,39.484041,4
-6.421,39.48451,41
-6.421639,39.484356,43
-6.414744,39.486014,5
-6.417924,39.485443,6
-6.415105,39.485926,7A
-6.415502,39.485828,7B
-6.418189,39.48538,8
-6.415879,39.485745,9
-6.414216,39.484819,1
-6.414859,39.484847,1
-6.415198,39.484217,11
-6.415526,39.484696,12
-6.415174,39.484156,13
-6.416538,39.484435,14
-6.41528,39.484122,15
-6.416724,39.484383,16
-6.415307,39.484181,17
-6.416958,39.484326,18
-6.415335,39.484252,19
-6.413623,39.485139,2
-6.417232,39.484259,2
-6.415562,39.484466,21
-6.417447,39.484209,22
-6.415789,39.484412,23
-6.417622,39.484168,24
-6.416887,39.484144,25
-6.417816,39.484114,26
-6.417201,39.484067,27
-6.417891,39.484096,28
-6.417318,39.484039,29
-6.414486,39.484728,3
-6.417973,39.484077,3
-6.417621,39.483993,31
-6.418181,39.484033,32
-6.417977,39.483909,33
-6.418371,39.483987,34
-6.418453,39.483764,35
-6.418634,39.483927,36
-6.419656,39.483476,37
-6.419209,39.483783,38
-6.419904,39.483415,39
-6.413779,39.485105,4
-6.41932,39.483754,4
-6.419444,39.483724,42
-6.420305,39.483318,43
-6.419741,39.48365,44
-6.420484,39.483271,45
-6.420641,39.483432,46
-6.420656,39.483234,47
-6.421081,39.483323,48
-6.421197,39.483114,49
-6.414774,39.484656,5
-6.421318,39.483266,5
-6.413937,39.485069,6
-6.41511,39.484576,7
-6.414253,39.484992,8
-6.415226,39.484545,9
-6.413481,39.483608,1
-6.416408,39.483108,1
-6.415034,39.483244,11
-6.416768,39.483029,12
-6.415909,39.483078,13
-6.416933,39.482986,14
-6.417396,39.482702,15
-6.417226,39.482917,16
-6.417934,39.482509,17
-6.417348,39.482888,18
-6.418232,39.482436,19
-6.413668,39.483779,2
-6.417603,39.482824,2
-6.418042,39.48269,22
-6.418477,39.482431,25
-6.413991,39.48348,3
-6.414469,39.483578,4
-6.414271,39.483416,5
-6.415346,39.483367,6
-6.414549,39.483362,7
-6.416046,39.483198,8
-6.41478,39.483305,9
-6.412402,39.48241,1
-6.414368,39.482263,1
-6.413995,39.482151,11
-6.414477,39.482236,12
-6.414454,39.482026,13
-6.414619,39.482202,14
-6.414797,39.48196,15
-6.414757,39.482169,16
-6.414786,39.482161,16
-6.414987,39.481911,17
-6.414983,39.482119,18
-6.415103,39.481886,19
-6.412689,39.482671,2
-6.412334,39.482242,3
-6.413802,39.482404,4
-6.412249,39.482026,5
-6.414057,39.482338,6
-6.413148,39.482347,7
-6.414255,39.482292,8
-6.413561,39.482253,9
-6.412853,39.483441,1
-6.41377,39.485833,11
-6.413842,39.485991,13
-6.414308,39.487164,15
-6.414682,39.488092,17
-6.41495,39.488746,19
-6.415144,39.489229,21
-6.41526,39.489556,23
-6.415384,39.489857,25
-6.412921,39.483593,3
-6.41331,39.48464,5
-6.413661,39.485559,7
-6.413722,39.485712,9
-6.416218,39.484225,1
-6.417412,39.487871,1
-6.417546,39.487377,11
-6.417487,39.488054,12
-6.417619,39.487547,13
-6.417331,39.488193,14
-6.41769,39.487717,15
-6.417178,39.48823,16
-6.417763,39.487889,17
-6.417682,39.488409,18
-6.417827,39.488061,19
-6.417247,39.487469,2
-6.417753,39.48859,2
-6.418154,39.488859,21
-6.417824,39.488762,22
-6.418043,39.489206,24
-6.417042,39.486015,3
-6.417292,39.487566,4
-6.417073,39.486253,5
-6.41734,39.487687,6
-6.417168,39.486483,7
-6.417372,39.487776,8
-6.417487,39.487209,9
-6.418785,39.483595,1
-6.419132,39.484341,11
-6.419266,39.484631,13
-6.420977,39.484981,22
-6.421027,39.485045,24
-6.419001,39.484014,3
-6.419064,39.484173,5
-6.419084,39.484222,7
-6.41911,39.484282,9
-6.421893,39.483278,1
-6.423226,39.487478,1
-6.423287,39.487648,12
-6.423497,39.484707,13
-6.423355,39.48782,14
-6.423268,39.484763,15
-6.423422,39.48799,16
-6.42298,39.484827,17
-6.422666,39.485167,19
-6.42289,39.48683,2
-6.422727,39.485327,21
-6.422859,39.48565,23
-6.422932,39.485837,25
-6.423008,39.486021,27
-6.423077,39.486343,29
-6.421902,39.483586,3
-6.423142,39.48651,31
-6.423223,39.48671,33
-6.424127,39.486062,35
-6.424196,39.486234,37
-6.424272,39.486416,39
-6.422961,39.487008,4
-6.423359,39.486979,41
-6.423519,39.487382,43
-6.423652,39.487909,45
-6.421955,39.483714,5
-6.423023,39.487163,6
-6.422013,39.483858,7
-6.423106,39.487362,8
-6.422059,39.483974,9
-6.386961,39.452353,2
-6.386551,39.452236,4
-6.374541,39.474233,2
-6.374775,39.479023,2
-6.368837,39.479499,1
-6.368379,39.479832,1
-6.368692,39.479464,2A
-6.36866,39.479518,2B
-6.368733,39.47967,3
-6.368631,39.479565,4A
-6.368605,39.479605,4B
-6.368649,39.479804,5
-6.368573,39.479656,6A
-6.368545,39.479701,6B
-6.368673,39.479979,7
-6.368522,39.479739,8A
-6.368503,39.47977,8B
-6.368798,39.480039,9
-6.384974,39.45631,1
-6.38213,39.451757,101
